sim_n,KO,GME,AAPL,JNJ,JPM,returns,volatility,sharpe_ratio
824,0.10411480312145403,0.2670110510400302,0.3097871861145229,0.005052557371780591,0.3140344023522124,2.299860625845749,0.0262348710374227,86.71133250858281
825,0.291580201119579,0.15211531046179902,0.0016460595686531602,0.28925513103216866,0.26540329781780014,0.9497811478244176,0.015930968792063085,58.04927245134958
826,0.4803440384582251,0.26499650993266416,0.012091049578724743,0.06970557304513661,0.1728628289852493,1.3696933538059184,0.0255442010337535,52.64182473466572
827,0.33081079069231806,0.18435890853816939,0.005521949591241773,0.32679258902878033,0.1525157621494905,1.0182728977745534,0.018309612700138544,54.24871153976062
828,0.1616352345215123,0.06704855464827394,0.21381537826923475,0.29735060636211924,0.26015022619885975,1.2488773551059902,0.01011335870107641,121.01591481925065
829,0.31346014764942404,0.009429776627114023,0.1972137822389078,0.4082145079559568,0.07168178552859737,0.8943602789616805,0.007849267936999036,110.75686114163378
830,0.2685459953676533,0.20271917959984326,0.1967111561692397,0.12379122040510503,0.20823244845815866,1.6833239791691164,0.019965074938660204,83.06124491213163
831,0.3863772844529422,0.3436917665892557,0.021598677267771312,0.13458444382064857,0.11374782786938219,1.6401590741661332,0.03228379126625866,50.03003088593915
832,0.12104237460293116,0.20818834470605987,0.27943137510144866,0.12699687976062932,0.26434102582893093,1.963968595856019,0.020838292143107447,93.0483449670495
833,0.2794215112315012,0.08893430144890314,0.13655613474123565,0.29700706677779726,0.19808098580056283,1.0779041489275292,0.010872765431743389,96.83867048704478
834,0.012446093697863939,0.13419947245131014,0.10594333843322293,0.16420122530303624,0.5832098701145667,1.347276693569321,0.017306113418462242,76.40517900216176
835,0.2841562729003455,0.3258599575360657,0.30693222486599897,0.08237126790848982,0.0006802767891001286,2.346025581842799,0.030964572401952228,74.95745627336565
836,0.19238007131790894,0.24082419985338407,0.37675481684690765,0.06836469274137419,0.12167621924042525,2.3004024692001064,0.023763487103463203,95.75204427251326
837,0.14759983947801117,0.044780292755726786,0.4500361188189894,0.1736939356748704,0.1838898132724023,1.8260072399302096,0.010962397299900166,164.28954275782465
838,0.1640427052314686,0.27669052082882134,0.19640781486320213,0.26894041371493976,0.09391854536156821,1.87222079624116,0.026232387377772955,70.41756320685987
839,0.001431865362031711,0.19700380381402363,0.27616106001909235,0.1937547633715803,0.33164850743327207,1.9362557244069085,0.020292466263149993,94.18548241608484
840,0.30715637801407714,0.02947586656084253,0.34613844799518523,0.24207955589446895,0.07514975153542619,1.4156260628738186,0.00912448354055215,152.40600267329407
841,0.08831146947738322,0.10369050480191462,0.32157112820810807,0.43692535936237725,0.049501538150216816,1.569804998728715,0.01285175639413287,120.20185812376238
842,0.325874543172226,0.04070385091729842,0.2271994412844446,0.17086049495401956,0.23536166967201141,1.2000662881454385,0.008960533649383744,131.13798062978682
843,0.22138919262534065,0.2665672577623411,0.26039460025566175,0.1605553842229804,0.09109356513367602,2.032882587767144,0.025481445576990724,78.797828863376
844,0.25886279281848484,0.24626679133526688,0.19141580588037957,0.23245390252199982,0.07100070744386884,1.7445184577810326,0.023543323208143792,73.03635270938472
845,0.31755057442402174,0.06761908631466222,0.02627488891636612,0.2187616343201931,0.36979381602475675,0.7776308660486827,0.010935803866410018,68.82263757129313
846,0.36049661930307,0.01617892098956178,0.05255746642181726,0.3332339577248973,0.23753303556065372,0.5926641795045621,0.008137947408787599,69.75520373744138
847,0.26610408151058895,0.010507487679024513,0.367814024818414,0.14520661657793266,0.21036778941403972,1.4859132131491672,0.009410020901182824,155.25079364760316
848,0.11430427405636029,0.29450015930881407,0.48337416346524875,0.02739337278750108,0.08042803038207577,2.782179876958829,0.028953535006452747,95.22774598488054
849,0.062369105633680505,0.22315489402040573,0.03616857756080083,0.3680206360831123,0.31028678670200055,1.310132306016478,0.022045597121430966,58.29428429349166
850,0.03765866390822088,0.5447454726041394,0.24613057790913492,0.14607145969438456,0.02539382588412033,2.9529931066409647,0.05059441928703877,57.8718591477352
851,0.2150852302383656,0.1976909684689407,0.17307049530770566,0.26823983346507174,0.1459134725199162,1.5488058670059652,0.01932170193295263,78.86499192947163
852,0.021746541400328428,0.398037515928837,0.11671783374778433,0.2555925342203897,0.20790557470266052,2.1305678836662523,0.03721357028021279,56.580647000855635
853,0.16074621555258745,0.0736196441207771,0.05884346671399696,0.34936426722761643,0.357426406385022,0.867524010257873,0.011077223177632035,76.05913474409012
854,0.4935765352515418,0.007795289054624,0.32650849196659176,0.11323492607038269,0.058884757656859694,1.2934952137628475,0.00944899719185077,134.24654362865655
855,0.062109510236912274,0.14091324450135834,0.13361437043950586,0.32807650217318907,0.3352863726490345,1.3128481827709064,0.015470278061850784,83.24660860147688
856,0.061524664682598096,0.3257181200152632,0.09604591158363726,0.284738242646769,0.2319730610717325,1.821420332800681,0.03072192868097556,58.473553254262576
857,0.34936311671727466,0.12777067242872797,0.19984040223220992,0.0734311923467579,0.2495946162750294,1.451992943856247,0.014234743117312574,100.24718620462566
858,0.13032620861422545,0.09644004207916643,0.27461822756036336,0.27920393011100836,0.21941159163523627,1.5106441952975111,0.01200105307996055,123.7928192966875
859,0.30065104174618357,0.3043603577666658,0.17845970538173928,0.05212359824537521,0.16440529686003616,1.9827018740869293,0.028814099214709583,67.94249785492248
860,0.053005017087852616,0.09460300563686326,0.2507474536820287,0.3181891011119961,0.28345542248125927,1.4598773862021797,0.012253531706499277,117.09908788509686
861,0.08722514249791759,0.3828484983005928,0.22734005558241696,0.007509561942184995,0.29507674167688763,2.467469907981594,0.036160893829493015,67.54451146861592
862,0.3336721243384336,0.24157304809666075,0.011955937012454803,0.13806976730285275,0.27472912324959814,1.323050222516872,0.02347129687992933,55.30372817306295
863,0.3580834427418056,0.08843050707024204,0.03557638040180387,0.3756786547701214,0.14223101501602703,0.7512717869915666,0.01095029555541812,66.32440040691075
864,0.14499625701124785,0.2999250582054025,0.10157575442001131,0.20466530871113012,0.2488376216522084,1.764669743352784,0.02840387476120687,61.24762054396786
865,0.17388981376092233,0.23150840588175797,0.4737576822635297,0.0018641080227801497,0.11897999007100987,2.552171297721072,0.023620719907674146,106.98959674383245
866,0.033245643595055586,0.39031627038470734,0.1766058967530412,0.1118917580615896,0.28794043120560625,2.331160125268357,0.03671251590116127,62.81672799208539
867,0.006091476174064007,0.19774590917399879,0.30782041960917506,0.27711534075837113,0.211226854284391,1.961998389374112,0.020035950656548823,96.67614093175045
868,0.13191990409051246,0.08954052312154351,0.2656499639134915,0.21200210105890993,0.30088750781554263,1.507537399353917,0.011964895934686987,123.9072539741819
869,0.17296564173483103,0.3079217650128059,0.33271327791927574,0.10426378427333238,0.08213553105975502,2.3900511104175965,0.029373913215712043,80.5153570465557
870,0.2311350078685726,0.22287996196223617,0.0666719367352327,0.24009841683838729,0.23921467659557133,1.3817722740365035,0.021611008121084962,62.781535522757835
871,0.15671861148437777,0.15095860621510954,0.20804572955473802,0.36497496805308444,0.11930208469269017,1.456398490228629,0.015573716263787602,91.91117046076877
872,0.2957727036223754,0.1867470511071349,0.07142032671815013,0.40910718334243346,0.036952735209906044,1.1498894644504285,0.01848222439167846,60.86331604960414
873,0.00011200119216941501,0.37903560030491823,0.12214699029366363,0.3876519094278909,0.1110534987813579,2.015190711759634,0.03549789211345431,56.065039169053016
874,0.3368124814836099,0.16089722184730582,0.3848262741093242,0.07553246954103066,0.041931553018729244,2.001658645173178,0.017365003562345473,113.83001668133218
875,0.24155571191298109,0.2507008712213373,0.01533915850909691,0.2526296613930612,0.23977459696352346,1.3327497199939582,0.024076941711359486,54.31544154035821
876,0.01809955784127443,0.08317114477665224,0.6252535816789686,0.2060842043640139,0.06739151133909096,2.4040594833586066,0.014956279538055227,159.0675994859051
877,0.0679753657973857,0.345140680023765,0.16575056225231363,0.03730107815754569,0.3838323137689901,2.1942785966811194,0.03298052185272944,65.77453826739833
878,0.2870964676577565,0.15809706635113807,0.231221049697695,0.14612603246194383,0.17745938383146667,1.605798717885001,0.016282037683145192,97.08850628207361
879,0.19729844667836452,0.19474413256132045,0.3833600549497666,0.1413452820902471,0.08325208372030145,2.127375536417175,0.019875057231201393,105.77959660496998
880,0.27162627730777295,0.1553994758124812,0.15631702955234156,0.12867060378542952,0.28798661354197475,1.435831524095011,0.01627174373842074,86.70438440864605
881,0.11290003845581244,0.22135215794976756,0.18830451422201788,0.25295617464615255,0.22448711472624958,1.7146159751396037,0.02155748679345384,78.37722417868643
882,0.19534943504127628,0.21743746966637936,0.19030259608990202,0.21155537978570216,0.18535511941674016,1.6943413522535784,0.0211037940949041,79.10148027158168
883,0.41801747613700646,0.027288592883387863,0.04045017684401943,0.31044702791205414,0.20379672622353212,0.5853939919393175,0.008334880606200143,67.23479536376948
884,0.13466120046448427,0.289505206299206,0.07726115548027,0.06988066440669276,0.42869177334934694,1.7600937991687926,0.028204509558475425,61.518311303073126
885,0.28617668146161623,0.09518997889270171,0.1358059680997358,0.28876829574005847,0.1940590758058878,1.0973322465957844,0.011280285057762412,95.06251314614342
886,0.29321563971991627,0.0439082122871453,0.21092815562771355,0.12358887323275988,0.32835911913246496,1.2144956891224492,0.009755591274722138,121.92963559313618
887,0.11828828490541157,0.023420646996698075,0.3555794323475268,0.23726321149639926,0.26544842425396437,1.5090761610786514,0.00973809898534234,152.39896034251282
888,0.06035724365785777,0.17740489499159487,0.19291646345843397,0.33366490576871904,0.23565649212339435,1.5651514125660768,0.017993700392073115,85.59392337356968
889,0.21140910624208692,0.37031604191249384,0.29100629892428864,0.014896035753147638,0.11237251716798301,2.5195498287271834,0.03488247071395765,71.51299141574367
890,0.1131993023225413,0.6578381199856662,0.1362001463861511,0.006068403594530978,0.08669402771111041,3.0896453074598154,0.06086702887884058,50.34984233516923
891,0.1651587688702729,0.10749568360874286,0.43899312670623725,0.00334826103237531,0.28500415978237176,2.088190883812365,0.014598183291645464,141.33203033511222
892,0.24813289389003304,0.3405096777644885,0.31428653148266983,0.08073675097233532,0.016334145890473255,2.426496030913776,0.03225857324285064,74.44520291814244
893,0.29676030656695723,0.0032610211157937446,0.1860251178973302,0.2962042169684913,0.21774933745142744,0.9235674484810743,0.007885421260005979,113.95300502694931
894,0.22374624004561874,0.1219501200738921,0.08681455060234913,0.38311776016520327,0.1843713291129368,1.034834500421184,0.01323938593555468,76.27502554399068
895,0.08703764826487866,0.34556223862845736,0.13653659866240708,0.30847127486618553,0.12239223957807135,1.9537397894335675,0.03237984531174361,59.56605940714754
896,0.12069300535175692,0.3820465395539804,0.015454048739434921,0.3741289349637802,0.10767747139104751,1.722007858058945,0.03569931136199943,47.536151071679946
897,0.0669988339377584,0.1727530526678638,0.5952040912315111,0.0707041787377056,0.09433984342516114,2.6685079964129326,0.020032072212356856,131.96378129978362
898,0.0524853719150885,0.2561164999895613,0.35616721920313693,0.13880789940493135,0.19642300948728186,2.32031500196727,0.025087010733178372,91.49416111707731
899,0.38301985525487303,0.1647701538142752,0.011656710271572258,0.08662259342870791,0.3539306872305716,1.0928766880889516,0.01758185782471513,60.73742028489267
900,0.037621770326905446,0.3630109785400622,0.2495907737948593,0.07871598617856888,0.27106049115960407,2.43921689613264,0.034351163607320906,70.28049831820321
901,0.0965634281262226,0.360531416164341,0.003501969801900464,0.2513892214631307,0.2880139644444052,1.711747615344326,0.033969360258405634,49.65497149528875
902,0.08101320129430024,0.3569384302970249,0.33092739124960857,0.1975197299769844,0.03360124718208189,2.5236145579151765,0.03374044862477774,74.05398148975074
903,0.16598338958061676,0.331639085301751,0.40074916385464804,0.07832863735592317,0.023299723907061087,2.6450775257310974,0.03175718905282235,82.50344579846383
904,0.22514793436748257,0.21827844526320747,0.2618535391505575,0.2580359462046364,0.03668413501411609,1.8264924469009387,0.021300581687058562,84.57480050863862
905,0.2745384703847381,0.07577382695107215,0.09714783301009645,0.2461788832110899,0.3063609864430033,0.9757005496331644,0.010643566347552903,89.32161632569172
906,0.23692705655364726,0.36216436041640215,0.07230840609160168,0.03928485639795062,0.2893153205403983,1.944642480414505,0.03413176554237369,56.24210907083958
907,0.2751923753612366,0.09735799860492576,0.38718243327821794,0.09928633951990168,0.14098085323571793,1.8245876884513377,0.012790616020240678,140.69593564559804
908,0.24717277576089774,0.2717941171418319,0.020045392757058137,0.19778243593569816,0.263205278404514,1.4397387980724772,0.025984133239127023,54.446257069762765
909,0.20411651806411776,0.32296937601799447,0.02641151909416254,0.19646019389236133,0.2500423929313639,1.6339601300487747,0.03047550676158603,52.795188694838956
910,0.10760594495541402,0.03738825025023804,0.35798809914066665,0.17583324548842716,0.3211844601652541,1.5999529735234566,0.010562411988007017,149.10921627671036
911,0.28247541107840113,0.1923191962163776,0.16838888474830005,0.2024033062328647,0.15441320172405643,1.529657080830831,0.01889181024328515,79.64599799882289
912,0.17236232862065984,0.22975915750086484,0.3090424905292644,0.07185443682836312,0.2169815865208477,2.1112219827733893,0.022661344384303665,92.06082160855412
913,0.23347220862567739,0.1823953645048998,0.10229338069602524,0.2946129325933412,0.1872261135800564,1.3077927926017086,0.018034836235109555,71.12860776104054
914,0.21209660061226945,0.2001141837131228,0.24258571038500595,0.017014283255268294,0.32818922203433354,1.875198272391403,0.020409186083624416,90.65517188242673
915,0.2926608256374325,0.1294315145482078,0.2933830304044725,0.26797615961908605,0.016548469790801237,1.5899072521405229,0.014270983453544835,109.6565809381419
916,0.01586338509116002,0.33994101007290944,0.1092997162953012,0.1834158541040204,0.35148003443660886,1.9791027183509986,0.03233871361052456,60.426111622295345
917,0.21888465385905592,0.30363471261053265,0.009440351380942713,0.2923622321552313,0.17567804999423742,1.4690031167602138,0.028649518587657907,50.40235186996421
918,0.25433177620355035,0.23055706861040665,0.24891114989031426,0.11538314932827168,0.1508168559674571,1.9059883244977114,0.022380136946238038,84.04722138279382
919,0.17450424262729602,0.17343238573318043,0.3825768949278705,0.24402842370254849,0.025458053009104635,2.0081946569733335,0.01816548088943638,109.17380437346992
920,0.20362410681416682,0.22382599880431986,0.13144917997603636,0.19789723860065822,0.2432034758048188,1.577720703033072,0.021715434884287305,71.50309037359312
921,0.3206163416754055,0.30388842297911045,0.09503223278599894,0.16115490618823305,0.11930809637125195,1.7068419487845268,0.028624040863187178,58.75627263191589
922,0.25716738400188327,0.2510780058173561,0.03564420499174032,0.16662494881630535,0.289485456372715,1.4270922732085543,0.024250328442379378,57.81745498994094
923,0.23549389501316248,0.058347708247781904,0.14510169221115252,0.2785292193187214,0.28252748520918175,1.0349490910421724,0.009564350892531458,105.59515249809732
924,0.12638416478749873,0.23407254180699305,0.07910289695169201,0.3501155765370828,0.21032481991673344,1.4280465349353269,0.022576732006573168,62.14568762772366
925,0.06844085589608853,0.2328350173962266,0.23760744310046789,0.4441005977213183,0.017016085885898674,1.7735102310928226,0.022732621996501483,76.91634653327345
926,0.25678579929225753,0.31273106346929463,0.20884786584088516,0.20206759629192744,0.019567675105635167,2.011226238122239,0.029494593849181395,67.34204404639956
927,0.03627375073423146,0.45971448739982285,0.10683002190244777,0.09887835869464696,0.29830338126885086,2.385489129798693,0.04295646001922301,54.95073683311834
928,0.3051868529960535,0.06469863267469012,0.20445821496435446,0.32960367646822253,0.09605262289667932,1.133900237256708,0.009456798280582417,117.25958451853687
929,0.20084788520815502,0.21549461156051697,0.2568043739607102,0.23486752618461487,0.09198560308600284,1.8308920520337597,0.021015140437788057,85.93290429725239
930,0.010036444950749011,0.41189527765589445,0.1347800877673933,0.059153903749640246,0.3841342858763231,2.340280066078409,0.03892017390072167,59.487916780235096
931,0.17857887200794845,0.28607994102542744,0.1341891187865241,0.12290248568505735,0.27824958249504267,1.8336305971267906,0.027287593833488322,66.28032534356964
932,0.12932312563444465,0.19073716267652055,0.3279681451704891,0.33720118408088323,0.014770382437662296,1.8957738479885162,0.01934200210349064,96.72079642938819
933,0.25248869107182154,0.01860379190188533,0.2177626218744708,0.33693322723683217,0.17421166791499024,1.0428171982390901,0.007939281741637869,128.2001610927987
934,0.31031594986317845,0.2275824424256083,0.1759582588308677,0.15641987393247678,0.12972347494786862,1.6718269090874092,0.02194920947677924,75.02898502242823
935,0.3852284761634345,0.3055083464475478,0.19321781781754088,0.056183087953851886,0.059862271617625036,1.9802957927292386,0.028969292700284963,67.49546193476809
936,0.01895640108518508,0.49613430081140325,0.1971453414623432,0.0773049832543432,0.21045897338672537,2.735267370364686,0.04620008735571359,58.663684973087086
937,0.19049711456331092,0.14476841986694003,0.1354733333815727,0.1504190601760778,0.3788420720120985,1.377204776660157,0.015934357739915195,84.86095258630448
938,0.44718098666138295,0.4477537561181853,0.0037408590888726658,0.016456505628655537,0.08486789250290337,1.962757936224691,0.04181546454343463,46.340700919677694
939,0.08827439108244652,0.11100270157316533,0.24870450207987066,0.2633094908015552,0.28870891446296215,1.5225939124996433,0.013252134622674518,113.00774970526236
940,0.2314796810230373,0.5445522729157181,0.20077265468805103,0.020772072929123826,0.00242331844406964,2.8302915211943134,0.050552404782166105,55.49274131037907
941,0.23781829646709898,0.35564609243902356,0.11285823097981691,0.05788693328277951,0.2357904468312808,2.0098831369084995,0.033422781002451336,59.38713288887965
942,0.32504948863025096,0.0972036190639517,0.10719916882409722,0.18791843641651823,0.2826292870651819,1.0779644279033096,0.011894141936740562,88.52798575160278
943,0.35475964035660096,0.05870519631312794,0.11439270257665851,0.3379461586550746,0.13419630209853797,0.872066904167613,0.00904459108075072,93.65452750764987
944,0.006056447343223433,0.2971309910703875,0.20517982885119104,0.17573494781963656,0.31589778491556136,2.0851103250108296,0.028550114373075974,72.15769079207631
945,0.24873562958641285,0.18037456160084156,0.22558201161727387,0.179636290613663,0.16567150658180868,1.6587164758062007,0.018024131667585312,90.6405093979803
946,0.3127608149826538,0.2859443544776646,0.061247777167747514,0.17146042776799442,0.16858662560393975,1.5678595984806802,0.027061189489451423,57.013739144101336
947,0.21151524596026336,0.309732474867988,0.04135378740448474,0.2804638785466711,0.15693461322059282,1.5747834944318087,0.029141359712646135,53.181577994772404
948,0.276683843513102,0.2975506267726042,0.20551357700880982,0.0763062663073789,0.1439456863981053,2.0228022606736333,0.028194723228418782,70.85731058568985
949,0.21746157540064348,0.07220959360370185,0.10842597953702536,0.3195825565547504,0.28232029490387883,0.9736804126098394,0.01027380240957917,92.33975647860437
950,0.36509557419969585,0.09604079806792247,0.18832999955621002,0.19807922679570478,0.15245440138046693,1.2439869969144988,0.011478734106578686,106.19524640925985
951,0.08870340026774123,0.37777735766984294,0.03166769091764051,0.0019483262176951928,0.4999032249270801,1.986253021866248,0.036333804459556016,53.978741038510385
952,0.28964341698846746,0.11505060584166611,0.1412983823298516,0.27077378783697204,0.1832338070030427,1.181195486774524,0.01267321924670212,91.23139624333369
953,0.049925888860907174,0.06260318844461409,0.2847802816672678,0.12415812558810305,0.47853251543910796,1.5604267617729934,0.012688541287295595,121.00892663763801
954,0.30756611800939787,0.17868290000204975,0.19115327458088202,0.07793943386377165,0.2446582735438986,1.6052950769077277,0.018129682101261924,87.16617688501724
955,0.40224447902534105,0.002916384714502526,0.2983696559646932,0.14465434456935541,0.1518151357261078,1.2340846744170237,0.008752356796230097,138.1438968459116
956,0.4924836513245087,0.14443752937377818,0.1611867163413074,0.19329437030116184,0.008597732659243863,1.2732629341479864,0.015388922896091282,81.11437964674187
957,0.2942197546177385,0.3770150250359809,0.15411770160905047,0.14769489555094845,0.026952623186281565,2.0948175405414617,0.03522900506301765,58.75322158088121
958,0.27660696946570623,0.25927271618533837,0.19276225444432643,0.09445525193337234,0.17690280797125646,1.8629057923410288,0.024815482658211898,74.06286702760674
959,0.16291616843230608,0.0577710449676317,0.17676681643723574,0.27109481856801215,0.33145115159481436,1.1467229921300295,0.01006836716877221,111.41061637175261
960,0.14212723105162076,0.18668524432590564,0.1952219185174943,0.28167941227888077,0.19428619382609855,1.593142843549221,0.018539300603379626,84.58478974462263
961,0.24471721192257642,0.2506315345878064,0.06653537714463288,0.24574432228009244,0.1923715540648918,1.4577246741498073,0.023928071167131713,59.87631281027947
962,0.14711065477730398,0.1689742915655463,0.3138644660456857,0.20647447155474077,0.16357611605672315,1.8651613602707173,0.017440952573365604,105.50807661049782
963,0.09224771657002198,0.23641096287225025,0.23972196891101294,0.33957732703003046,0.09204202461668436,1.8416132932900768,0.02286234641163693,79.45874236099498
964,0.3896193661723311,0.12004429112407505,0.06651681651880992,0.34303925898180376,0.08078026720298018,0.9283367039016163,0.01312849799196695,68.80731554015918
965,0.07131096984901787,0.24686794464542663,0.12389037021529506,0.255897387223175,0.30203332806708544,1.656806043150306,0.023957676364498828,68.11203300034401
966,0.27249998213002685,0.2432746450024033,0.17019134448081968,0.014225286317943665,0.2998087420688066,1.809542470916216,0.02378674718222945,75.02255172785492
967,0.30780114732731384,0.1667594233609243,0.3546879301083467,0.13376772646285862,0.03698377274055654,1.925966970898413,0.017535321639026387,108.40787583089696
968,0.28707559044834496,0.056920198768393084,0.23681065129316833,0.3931143266589823,0.02607923283111134,1.1573233709279391,0.009428252536974557,120.09896494470563
969,0.10459100026056307,0.1267127336100176,0.06958837586113872,0.4934158145598985,0.205692075708382,0.9966862465209125,0.0139953510465805,69.42921569361604
970,0.38920112308792887,0.17862856208027367,0.11828800473750194,0.008464573557182928,0.3054177365371126,1.4351144410386596,0.01849435785197164,76.24565569268093
971,0.2217487957097716,0.20916328289301683,0.18528090768498803,0.18722735363959672,0.19657966007262676,1.6592320696389689,0.020412027913103693,80.06221021233556
972,0.25137042126074416,0.1881824928199153,0.14492325792788108,0.12556859742945117,0.2899552305620083,1.5212242318214217,0.01892014698608468,79.08100465191201
973,0.2764381553468286,0.214354479095412,0.28118677093064526,0.04377506316960692,0.18424553145750736,1.966000320450417,0.02123678683941253,91.39802245640051
974,0.07237322276238917,0.003166277837394726,0.43657545913994206,0.2775505073548011,0.21033453290547297,1.6370068732440421,0.010343615905001846,155.8455851463439
975,0.18548164022040417,0.2688273821413373,0.03518243853752778,0.15602871503220192,0.3544798240685289,1.5202224830873408,0.02603007197199751,57.44211866551361
976,0.20321761132899568,0.44259143311963467,0.1285843510419172,0.08195574498548559,0.14365085952396683,2.31807354822762,0.041163985307582585,55.705819810532915
977,0.12541506774470568,0.2076338456476572,0.25217620264116136,0.13588587203101263,0.27888901193546317,1.88968152521617,0.020741736181539416,89.8999731216221
978,0.4119864046462235,0.022279436658145475,0.12232350271375374,0.03135802383749698,0.41205263214438037,0.936511998460875,0.010422454076735076,87.4565617415907
979,0.2608328572730359,0.2596295704287357,0.2285276648818591,0.2379885749459536,0.013021332470415673,1.870448920434982,0.024835679543667867,74.30635901023693
980,0.020335966433781577,0.2905056762631223,0.2979502568436604,0.10217601802833755,0.28903208243109824,2.3242847299141007,0.028122280510940803,81.7602515919567
981,0.15482793153787025,0.1968268276522884,0.4328194152462129,0.10063710688614572,0.11488871867748265,2.2961609649251664,0.020407476222661074,111.29063389049554
982,0.36871152527755213,0.057010863859083,0.17319841549376463,0.32697639767887515,0.07410279769072492,1.007722781611281,0.009081608978231374,108.21020635956343
983,0.4192773644973827,0.1265720524585429,0.019925295600143552,0.2574408857427038,0.17678440170122714,0.8749634207396927,0.013807591124142616,61.557690483282705
984,0.04714441508645416,0.33723895077553817,0.3480938689129193,0.13808919205505013,0.1294335731700382,2.555018462547056,0.03207537833779811,78.87727576904818
985,0.21840936571485373,0.3096232796214434,0.028545838254823996,0.247648959089049,0.1957725573198299,1.5603830523035602,0.029182611745092825,52.61294176528738
986,0.4590449498133653,0.055864288668280464,0.2554056202523876,0.22229209113150114,0.007393050134465496,1.2223992266942854,0.00987003243776275,121.31664553735763
987,0.30635349661100747,0.0018487080036177388,0.18334594473157478,0.3833861183664315,0.1250657322873684,0.8559139476236051,0.007692152504800267,108.02099244718242
988,0.4859605021168694,0.029063869179687032,0.12142518556680168,0.015592140442752856,0.34795830269388894,0.9308927803202922,0.010169663249940371,89.07795253944164
989,0.24333103211756288,0.059884192058167134,0.19699044981013972,0.22519959470460166,0.27459473130952866,1.1923562913945243,0.009736766102325762,119.8915819817922
990,0.3144337236262811,0.008913801873538659,0.2883667332675407,0.08141589390662551,0.3068698473260141,1.307087729528817,0.009500401942495343,134.95089337157754
991,0.19473432658938641,0.2672529036722377,0.19074291850008027,0.12990292439635473,0.21736692684194095,1.8990332422102427,0.025539041226549274,73.3791541188351
992,0.16683154334750608,0.16024988303718285,0.27582632172721766,0.16960009687373134,0.227492155014362,1.7602762151740055,0.01672493945020725,103.75381150647469
993,0.04608675247774076,0.31317460711656747,0.36470140883239555,0.20185871223996898,0.07417851933332725,2.4823664240712,0.029980826925462927,81.96459791388013
994,0.18036225440654485,0.13801099543414108,0.31038497260575226,0.29478219663853217,0.07645958091502959,1.692571123228211,0.014920057914121576,111.76706771693453
995,0.22223997085754343,0.0014192188878454763,0.17679641599189524,0.3530457359889606,0.24649865827375533,0.8957880965421899,0.00806929355225137,107.91379578689836
996,0.29005438598638783,0.18032298069095376,0.29184309209067394,0.125412775320512,0.1123667659114725,1.8307629462305752,0.018269102833225238,98.84245344256924
997,0.20258401144289323,0.1744849786042601,0.3169761770042887,0.05578234219889795,0.25017249074965997,1.9548868437961215,0.01824301141252792,105.78773428112977
998,0.02908384847755634,0.10734464680432296,0.46301611808291804,0.019819983631941297,0.3807354030032614,2.197761182395241,0.015575582496857416,139.49790852660726
999,0.19111791454983298,0.2713358418329993,0.23464251624119734,0.17066744554379523,0.13223628183217523,1.9938396646400174,0.02584820925107079,76.1692868359326
1000,0.0053553181428312975,0.4430331550762215,0.08187052902338718,0.29819989131254476,0.17154110644501527,2.168368211809083,0.04126744643982459,51.93847443249249
1001,0.32103697230156764,0.005893900418039345,0.1987439163742398,0.14822342221638762,0.3261017886897657,1.0400612472469306,0.008970809154555049,113.15158195417854
1002,0.2004713173631471,0.025278404667430004,0.33947209834461406,0.3501142721927655,0.08466390743204327,1.3706431929276848,0.008974968120647589,149.93292174842733
1003,0.15594462886266136,0.00038858105252301744,0.22820062200486008,0.26857387661917215,0.3468922914607834,1.0968638804490516,0.009210829707333794,116.36995954833671
1004,0.12469729279606849,0.2165832104063372,0.2217012034039003,0.11496286424369004,0.32205542915000407,1.8573901620666662,0.0215974531506408,84.84288167155019
1005,0.20138633533355138,0.2554829963072701,0.26403742162464333,0.22410622309402584,0.05498702364050923,1.978222285393783,0.02451324276755426,79.68028970769501
1006,0.25337180949707255,0.1272219387546867,0.2349031768853901,0.3306009967102621,0.053902078152588455,1.423491128570418,0.01377033017808354,101.5582858569518
1007,0.1505327427445977,0.05561895157963939,0.1926975331873823,0.192000248955798,0.4091505235325826,1.2314628992906544,0.010883355526468772,110.8539453991452
1008,0.14593808377059586,0.04071661297329804,0.3512321630653933,0.28970256316374426,0.17241057702696863,1.5079665350615212,0.009603953762058214,154.41208608481557
1009,0.019898686298037982,0.33094612107397586,0.07935964578059158,0.33600753502555275,0.23378801182184186,1.7859355956559995,0.03125166483322289,56.346937196894274
1010,0.08366905091040797,0.2405848836610137,0.2811879210270618,0.021450242533337376,0.37310790186817916,2.1491400620196237,0.024141954058986736,87.98542391513341
1011,0.2630584539227802,0.004685861673081925,0.28227820288705796,0.28559713914259066,0.16438034237448915,1.1801391530394596,0.008233079718032096,140.30462385897627
1012,0.19260991364329375,0.1122319797794168,0.17605249345514506,0.15326774834584384,0.3658378647763005,1.370889159398178,0.013564109531908161,99.22429159334887
1013,0.2463893383614713,0.19958080766679412,0.04675694282039511,0.2865092340738549,0.22076367707748454,1.227059388618249,0.01959145923863463,61.35629684223681
1014,0.14971318885021365,0.4384143883436871,0.040559185665232325,0.028802957608285655,0.342510279532581,2.151075403207694,0.04113239180219154,51.68859164407785
1015,0.15551062701239113,0.2831277410931157,0.14396538438212497,0.39997354447306593,0.017422703039302188,1.6917300508364996,0.02686095287078594,62.05029504553581
